SN,position
4268562841,5907859
4276096974,619013
4293052595,7344007
4303915221,1937754
4311055350,3279276
4275213725,369789
4293434515,7560295
4327324481,6339096
4274038414,6836947
4291723822,7365987
4290684801,7127627
4312623206,3603380
4265415221,5493601
4285897792,2205515
4301217185,1368488
4277617761,630191
4330360370,6871202
4300495920,1256012
4344562751,287542
4318834030,4755486
4334580246,7547246
4285135945,2336455
4299296411,8006157
4302575572,1651922
4294916183,7858837
4337833780,8323166
4325608560,5908084
4294891694,8223671
4267227053,5715165
4261344264,4735781
4297326364,786368
4341271841,8591058
4270528286,6374169
4325771564,6032906
4298476840,861478
4333447333,7461476
4284560696,1866493
4285916703,2277915
4308584092,2819722
4282755816,2197817
4260147846,4465791
4344606383,302472
4265684430,5511219
4298228115,725078
4272665972,6728215
4333997113,7498814
4313146913,3681246
4274369794,107357
4308762511,2848184
4344493296,218718
4273580743,21179
4305115290,2279596
4337559881,8140632
4280646834,1254411
4279885960,1467459
4323804866,5675222
4281910765,1668903
4286921413,2430187
4333435260,7648264
4335059341,7764080
4310695001,3226312
4305431616,2168378
4308543956,2813192
4315671253,4540764
4329734673,6625734
4313067662,3669754
4342656312,8670105
4330248823,6852766
4310448015,3186270
4344356133,245548
4262268684,4744113
4263254656,4886553
4264646411,5112409
4293249085,7584331
4270189851,6372205
4337098522,8030096
4316346016,4165408
4330680476,6920342
4323473335,5513606
4296608912,8321695
4285502874,2321905
4322057202,5187632
4303225861,1878478
4295372955,7900279
4316975596,4559568
4310771404,3235596
4265806672,5528303
4285611606,2202843
4308277794,2769746
4316052576,4273814
4278445301,949577
4258821280,4190775
4261384503,4633865
4336514475,7971920
4258892341,4552785
4333561982,7480040
4254229906,3782827
4270677176,6490163
4301816422,1448684
4321239742,5245788
4298404036,851890
4303647434,1788202
4267447656,5847693
4260443504,4626117
4263081373,5015271
4306631722,2439658
4316681806,4359930
4276368110,384313
4328527722,6515386
4260779305,4576211
4261564926,4616933
4265510395,5373335
4332382515,7260728
4265037151,5288677
4272046004,6686755
4287787206,2423859
4267802195,5757375
4307208216,2524062
4345946511,556382
4257796314,4013551
4291569251,7149761
4290411381,7126053
4283742654,1865039
4318369510,4686352
4335185746,7846876
4251802413,2748175
4345401060,551292
4324114001,5714468
4313136866,3679778
4291369530,7385387
4262678803,4748255
4268949812,6299423
4309239373,3062484
4340121214,8535252
4280218003,1251213
4296181293,8273851
4254855953,3461119
4314322390,3936702
4341599500,507720
4306238016,2375540
4306527094,2422922
4340485763,8520794
4308247646,2764866
4341400206,8524625
4269834925,6251985
4297064660,8382829
4267437823,5797465
4275437574,601289
4254873836,3606879
4262068403,4774401
4323584436,5651596
4297305611,786058
4299980451,1079192
4273156392,6748113
4329044230,6580046
4268808084,5940923
4285732603,2219249
4286043392,2295103
4295656632,8144009
4297182374,595624
4256793800,3853631
4313677723,3858992
4263546976,4989655
4274409963,329805
4300534081,1116988
4312681096,3611762
4300381503,1239936
4254406586,3176417
4339105433,8406376
4269400111,6064715
4287967806,7033517
4332073093,7107496
4297792726,802834
4310777903,3436676
4299267173,980118
4277076425,491845
4325036553,5968670
4268857950,6059307
4253053265,3157087
4282764290,1569009
4327573994,6372488
4292644565,7451737
4253244170,3215391
4295617325,8142161
4325517313,5902024
4297605222,656034
4339664534,8498864
4315358946,4093122
4291145563,7336011
4309531085,3077406
4286643900,6891381
4327702724,6389310
4305069926,2120492
4311311620,3314114
4273771972,59741
4271052111,6347157
4310020606,3126800
4300070515,1086860
4259880380,4290791
4338164003,8193138
4337460175,8045426
4328672460,6673570
4341299200,221332
4280371266,1332679
4318161551,4657226
4287786856,2408449
4315002720,4043534
4311106354,3286342
4313095765,3821166
4272529903,6808643
4329545054,6745624
4281710440,1323729
4341248704,2212
4293611346,7744001
4338507935,8433765
4259715736,4498353
4306219400,2372356
4321780971,5286234
4310683355,3224062
4343621041,173178
4280544052,1300245
4254960485,3333847
4297838160,687370
4299275993,1170962
4343749292,60596
4266233554,5500837
4337925782,8144216
4329635752,6757346
4251416094,2602519
4256068891,3730843
4321045326,5098850
4281054993,1385035
4253726153,3256217
4295337922,7927205
4286840596,2331143
4341785840,8659990
4345957851,520406
4321300701,5248930
4303024740,1717848
4272219431,545501
4253833861,3274421
4267061131,5650053
4284832565,1901427
4262530226,4691265
4266234070,5587993
4307405885,2678826
4257645033,3910819
4310122423,3002894
4300418990,1244876
4318197833,4662540
4257696343,3862511
4263616954,5087593
4273609793,6817225
4279779954,1186339
4344426306,403246
4337338670,8044610
4287507372,7015783
4265694053,5495503
4280665174,1538437
4314404102,3769932
4277525884,791153
4327729033,6393810
4308932773,2874478
4257010833,3806621
4254562686,3283105
4314139093,3911076
4260057686,4409013
4333183842,7429336
4265730825,5443589
4266935551,5747623
4257398003,3990327
4320575232,5039204
4343146290,8679150
4293369404,7600611
4261788871,4909185
4320076482,4973356
4287310720,2450783
4330230251,6849814
4343715552,225658
4332360723,7153034
4323398822,5634878
4255705661,3883231
4260083590,4481985
4340517090,8501366
4279595692,1433797
4326891645,6188274
4344394924,388640
4277744446,721341
4258901592,4241369
4299895725,1070894
4263770453,5073309
4271044153,6441947
4310271173,3162338
4343996904,190948
4335182331,7821980
4336288132,7861192
4334427661,7563114
4329580220,6619858
4331955751,7122104
4325213502,5978446
4328722296,6542024
4277093214,634469
4312242384,3543930
4262583220,4834193
4250613124,2826245
4318351951,4683522
4332538851,7159098
4275875590,306581
4300330285,1233830
4285728731,2155761
4318938691,4770654
4344321240,348380
4346172121,545046
4293752864,7486433
4324298005,5742446
4261424775,4582565
4268678783,5991713
4296026593,8161261
4276156916,343895
4344228103,360898
4320397185,5014086
4244842851,2472571
4323976731,5546180
4343153603,184164
4336572995,7877886
4280956142,1336127
4331523685,7022978
4303172823,1736572
4267028695,5697115
4312712445,3616772
4306782944,2463398
4299953254,1076404
4328546250,8111227
4299164240,963268
4328008683,6658810
4293734115,7546191
4324946312,5841122
4304514174,1823746
4266689755,6157973
4293744593,7867297
4332640200,7847158
4324008544,5548914
4338038644,8360420
4260853796,4399839
4254008872,3175133
4279117964,988021
4346299263,523208
4313374100,3710172
4324626331,5795408
4257035462,3988103
4272639755,6825609
4328133143,6455144
4338215335,8449538
4276252116,414969
4344975353,542444
4264202666,5108325
4321930675,5302950
4345244643,466834
4253337491,3169817
4266880553,5578185
4335473682,7823724
4250575781,2671143
4253925561,3431673
4296031655,8261017
4296071765,8264467
4291650543,7432715
4330225933,6848968
4328166662,6460040
4321692561,5276146
4336211670,8262428
4343580566,104000
4312261483,3547156
4253454984,3106411
4295606416,7959703
4294810240,7825123
4337256335,8043898
4300827425,1525178
4333572504,7462560
4305954321,2338340
4292777775,7479535
4334813280,7852588
4305605662,2305652
4338735973,8433963
4253498631,3171253
4284246536,2010937
4254716163,3264927
4308229100,8036273
4286820204,2384825
4313357915,3833962
4268851075,6039687
4336461835,7915118
4279446835,1101809
4309811645,3102550
4314095030,3904722
4258781973,4326685
4276815480,695957
4299195036,968456
4331424823,7067206
4339089296,8347772
4337412715,8020048
4278375625,880267
4284312760,1926119
4334313432,7562182
4297305670,786070
4277756280,615357
4309480125,2952126
4299759531,1053078
4277503086,684511
4298498094,742052
4323733444,5666080
4274943131,314105
4253229131,3303839
4297712521,671838
4276898931,540003
4331934670,7197364
4256183411,3815467
4324434004,5763030
4271071862,6506867
4328233243,6470844
4281653504,1488503
4293925285,7745405
4340891284,8480710
4281130162,1385931
4257804423,4130197
4324644693,5954468
4297753666,801054
4295763426,8148999
4258607091,4153849
4302945146,1707276
4330471246,6889382
4271832202,6401153
4338094423,8093666
4273475953,6497
4268706680,5891429
4321918053,8084127
4337614271,8117238
4309001336,3055772
4283428531,1787895
4308034636,2734696
4291003496,7187549
4330208584,6846018
4280236881,1298311
4318014363,4637936
4316078130,4276746
4266775730,5813967
4330171635,6839746
4259488155,4162159
4305629016,2307424
4294709300,7904717
4260376105,4420605
4312937996,8051659
4333261100,7352958
4304224304,1981790
4292347010,7407169
4297915904,810326
4326501491,6137674
4326570581,8105781
4336044764,7814530
4313314386,3703100
4331967754,7167286
4321406471,5140892
4297448120,636856
4330102921,7028160
4251188771,2686433
4320892693,5080802
4268104562,5788641
4337431022,8234908
4296530453,8311819
4264092523,5107115
4310538186,3200458
4278080516,707555
4270309002,6239849
4303850751,1930780
4343420793,8672689
4276713346,554289
4326952825,6301692
4271829660,6483411
4277622263,651131
4332767202,7189946
4310780471,3236764
4276463214,604437
4308390284,2614974
4337865103,8207796
4304744194,2067900
4296758060,8191687
4328193516,6464402
4322870285,5437148
4266249455,5792373
4257261120,3823129
4304643545,2050006
4302677105,1666334
4254929836,3594359
4337681316,8091554
4280862353,1286323
4296399450,1152882
4338461094,8302266
4333858981,7449764
4252897224,2998181
4301352860,1390120
4281915492,1476435
4270635316,6392471
4263204186,4846527
4334312345,7486588
4303731924,1917582
4334321036,7453832
4341295383,8572828
4277786940,776273
4336462034,7862282
4327821094,6406654
4255070890,3463473
4342457895,236098
4306025242,3421082
4345542235,515354
4332245503,7200078
4322786554,5426310
4298453364,858522
4311094373,3284204
4285522091,2005377
4284654102,1949127
4255872316,3601367
4315985984,4266344
4340625741,8487270
4270226903,6238853
4341403905,8636056
4346088036,445630
4345432685,543256
4303423272,1889408
4323887595,5685296
4253545973,3171849
4294342146,7748143
4316410092,4166516
4316606943,4349062
4279592796,1102887
4252624390,2947063
4329702635,6624518
4335156431,7764662
4277156564,646063
4297206572,599974
4254169850,3490717
4266176854,5636393
4280434524,1299405
4330017823,6815644
4332997421,7441944
4304283093,1990388
4335627240,7870502
4306262715,2232336
4311444233,3331338
4255291121,3499343
4254444795,3329265
4270452782,6274093
4310466042,3189144
4255321383,3767259
4334446841,7652618
4328919976,6687028
4341628804,8564616
4296204393,8168713
4282015010,1477329
4328799053,6551986
4332302170,7078278
4336834924,7974690
4332043450,7258370
4269288715,6079931
4315144923,4064256
4278023234,830573
4326592675,6150516
4250386980,2932691
4334844706,7687848
4296782416,8340751
4322178641,5331962
4327919175,6421566
4321122374,5108876
4329861071,6790282
4252587953,3360049
4302997031,1714774
4281187492,1354875
4298541214,870818
4299634695,1034312
4279125314,1056449
4313186780,3686094
4279843735,1186901
4254416250,3225117
4332554925,7292694
4281861441,1509477
4279354192,890015
4344674644,303136
4307298601,2535802
4258718984,4038733
4279730011,1014691
4314419922,3951114
4344244332,267480
4345542950,531322
4341034692,8538941
4290853232,7317869
4276105761,483213
4313118084,3677146
4333397655,7522704
4302496424,1641592
4258367072,4171607
4332232796,7259722
4287101114,2347039
4299088780,950234
4330760081,7393258
4295465112,8136947
4293637983,7632581
4250724800,2563399
4272874885,6729993
4287396271,2420553
4327904630,6419436
4252082144,2767995
4295463756,8136885
4312833836,3814252
4331891410,7257674
4272493875,286289
4325111081,5862896
4290765231,7185771
4255986626,3539569
4291876945,7193115
4316560625,4342272
4288904712,6979811
4268586851,6247049
4290370055,7199347
4286609062,2368365
4250153994,2517281
4304275312,1989220
4324851742,5960288
4273591195,6852391
4291852460,7251977
4278652711,1021151
4341196694,8572067
4303480241,1774354
4313030956,3663932
4294820456,7726219
4252276534,3127587
4257505766,3991247
4306929502,2487062
4282869640,1657915
4272393985,6588511
4344103831,360020
4257685036,3992703
4299814260,1061290
4302719315,1672418
4315229026,4075476
4281758972,1508631
4255404473,3550103
4309174881,2912012
4264932114,5151795
4292872732,7439611
4334077145,7528196
4269254286,6146045
4291352726,7307291
4295347976,8134125
4282537766,1672205
4301544052,1414966
4267196371,5683369
4324270930,5737800
4307260042,2530274
4329208111,6596926
4340027311,8512147
4328371541,6664550
4248545302,2587023
4264585710,5248827
4295942372,7947739
4339351800,8384134
4337312140,8019492
4325981063,6060592
4267411326,5781551
4275577736,442591
4318292392,4674474
4321129142,5109878
4260857381,4647069
4346013280,504014
4336982565,7949370
4335355076,7644214
4269354213,6044415
4299316976,986450
4341419633,8598956
4278031586,860919
4265422906,5275985
4279724444,1093429
4283015494,1609161
4260128563,4308487
4312174893,3535004
4332898684,7235928
4287398312,2361623
4316415331,4320796
4305394251,2164286
4266620831,5622159
4267193582,5627393
4294776334,7712129
4259092994,4178433
4297719112,799118
4327670874,6233502
4324931774,6260240
4327448392,6354090
4273489360,121939
4321847784,5293764
4317558792,4593568
4254622444,3241537
4252852785,3145611
4309602721,2967132
4339249611,8332564
4312014420,3513952
4337809022,8156584
4296784575,8341161
4305617890,2306576
4262648272,4879937
4329235584,6712114
4337506036,7994262
4268574376,5858241
4336575040,8247470
4335280891,7661346
4342435311,20624
4278332866,896513
4341744385,8600317
4268462656,6107803
4277033036,577983
4300481264,1254428
4309609990,3083890
4324914646,5837308
4305744785,2316720
4310964910,3266338
4334165220,7452682
4298045662,817422
4302216940,1599840
4335169565,7779540
4345642361,443718
4325611360,6013912
4341461810,8643616
4279946182,1032969
4278089093,779619
4294293275,7952195
4295845772,8248987
4288722874,7022791
4336487724,8176754
4316302760,4306286
4316997926,4560520
4334458214,7487796
4285790342,2156379
4327715280,6391530
4258724901,4104667
4330064830,6824198
4287179363,2373783
4255726366,3553627
4289309780,7344541
4273647033,8315
4343662621,44908
4280543820,1315553
4251488463,2794777
4314016954,3894426
4304641250,2049564
4281575185,1457371
4268488711,5990027
4326597726,6151038
4300710035,1286766
4330790984,7584768
4327156212,6211116
4266268156,5399873
4334995781,7689018
4332119746,7183564
4339927060,8635244
4271573084,6581355
4264811950,5491767
4340051800,8512179
4317472670,4461822
4252771880,3115937
4311538173,3343306
4269046784,5973839
4302095873,1586134
4285035565,2097845
4313804014,3748712
4259184230,4352301
4287964251,6899833
4260190395,4360423
4253016246,2984295
4344883745,304748
4286964441,6892207
4279305962,1231019
4322016145,5184866
4257188703,3857107
4329673714,6762572
4313327056,3704716
4335422383,7693614
4320013294,4865938
4323697453,5662324
4333574420,7417042
4263792455,4975235
4323946045,5692948
4295887956,8251291
4283476352,1777383
4287247020,2389461
4333070254,7174652
4252866192,2948659
4314408044,3948922
4247169813,2728071
4331139411,7049840
4260728334,4415963
4336972220,7846690
4324411210,5760364
4339061860,8482494
4288034085,6888353
4313364145,3834352
4342376345,8655207
4262059852,4823479
4294142683,7775291
4314532810,3970918
4331211216,6978540
4299337405,990004
4274327912,494335
4326737413,6288978
4300443512,1248924
4307461620,2556574
4336833701,8164400
4278302055,708449
4324306033,5743894
4254447164,3560247
4261454842,4530667
4269470601,6082057
4261826063,4619543
4267980010,5772485
4314116380,3764850
4321649172,8083223
4268224052,5823493
4322523085,5384008
4315876213,4253722
4305381581,2292560
4261455402,4566167
4315332770,4090474
4300902082,1317086
4296773810,8339885
4272642231,6651265
4264439443,5163907
4253854220,3292631
4331036835,6964210
4326754692,6170258
4342367212,8632636
4260277560,4344927
4257480920,4095327
4281485331,1498849
4334007440,7435768
4296765476,8338507
4339435785,8458744
4259038184,4071553
4263942900,5105471
4250352610,2544935
4304954883,2274062
4260241436,4411073
4263244790,5068931
4269384534,6064521
4261844871,4705821
4340281212,8507281
4326723295,6166944
4274254751,49193
4282958455,1570953
4256534660,3655385
4288670013,6978055
4313342670,3832016
4316280426,4163232
4329956035,6804742
4293456296,7457471
4293279561,7513509
4250330486,2609469
4306263640,2379676
4256884170,3690901
4264095205,5092269
4269059815,5927039
4323764874,5536388
4248435822,2586969
4256921911,3956679
4300707143,1286264
4252292601,3163753
4337226810,8075392
4302853041,1692798
4315115044,4060186
4278850822,969337
4326935071,6300994
4273666110,6767333
4271458612,6658835
4267951892,5883693
4280385771,1919537
4287081514,2462547
4275870141,359275
4346822012,565414
4291100413,7275231
4320818143,5071880
4316996460,4408476
4333433694,7461398
4259862994,4356799
4261173291,4562853
4296772174,8339567
4259204316,4266997
4311418823,3327584
4317611093,4596206
4336294314,7816414
4296875914,8353889
4259528195,4353917
4339082263,8427475
4337575303,8481993
4334107385,7650028
4288226191,6973653
4291155691,7384677
4341711872,8652556
4251502662,2779397
4276326003,675907
4320585441,5228806
4325769335,6032580
4259084023,4125301
4329449320,6734062
4325534953,6005346
4258498941,4205025
4320062644,4971752
4265058324,5206503
4324951772,5842194
4345174396,408298
4324306836,5744052
4324241084,5949538
4292557964,7451077
4307860325,2594856
4306080144,2225128
4275469936,372065
4258950846,4192281
4283961312,1875057
4323868312,5541320
4291638374,7119897
4265853480,5617183
4299821971,1191098
4258724816,4104649
4324291602,8093261
4344896780,437252
4257579524,3960623
4313215815,3826300
4278069482,823041
4330628492,6911958
4307436674,2680314
4298933332,926496
4312848595,3637014
4338255585,8361882
4281081350,1273763
4328649220,6672054
4337465860,8139620
4338084111,8158936
4322271973,5343528
4331313313,6987168
4305466395,2172664
4316884364,4394212
4303357763,1762172
4342476891,8655523
4262443802,4807219
4332037640,7197932
4321743484,5282154
4318708553,4736456
4280951113,1469107
4325496895,6001742
4258572135,4102843
4270963550,6578911
4246626473,2486609
4292741773,7714785
4317583911,4471798
4295272505,7769417
4323354136,5500426
4332587766,7278346
4299565583,1180434
4344744121,303890
4265089883,5475695
4274711512,132031
4345748422,429920
4259718853,4289091
4313922351,3883922
4299564356,1024884
4306484571,2415718
4297966886,700550
4256763836,4295217
4282403915,1619397
4338214440,8397250
4308431551,2793344
4269712742,6199747
4343960213,176830
4278823102,819717
4340508815,8486676
4296788580,780282
4334310444,7530518
4314096905,3905088
4297002544,1153964
4328275954,6477598
4267461100,5737379
4258527980,4366971
4300724853,1288544
4272888266,6768475
4311736844,3359996
4254945111,3333761
4258879122,4264253
4295884272,7850351
4339472373,8357090
4309566752,3080008
4345416375,355820
4303477824,1893416
4305574792,2185450
4308226871,2761442
4251010632,2720063
4255404941,3582083
4261296325,4604911
4264646691,5131779
4296169835,8272411
4316772843,4376452
4252387705,2944341
4260052521,4322851
4315443425,4104944
4278907474,1183619
4315413141,4100572
4320369200,5010128
4273091174,192811
4315327586,4089924
4299822284,1191144
4305221432,2284242
4320722232,5060174
4308674790,2834080
4267788162,5671717
4261212104,4458623
4291928163,7279929
4249473583,2621005
4316637216,4353426
4265328594,5291411
4268150961,6122815
4305070383,2120584
4304427945,2013618
4337036152,7935562
4328880032,6561092
4263936563,4976457
4286061986,2237317
4273822766,9789
4294766136,7666599
4254838626,3425451
4339270390,8349412
4250831012,2827091
4273239670,6733545
4298390902,849698
4315284724,4084300
4252096203,2822511
4280817984,1956035
4340498260,8528697
4331394340,6992462
4256887762,3887821
4253973673,3677979
4291355541,7292813
4286182235,2110689
4305685296,2312172
4322361201,5358466
4326182243,6090094
4339884452,8416526
4342700482,8641278
4332974601,7312018
4343704142,8672768
4251979476,3155507
4312926925,3648856
4271145782,6332305
4256397876,3816695
4296596835,8320129
4256792890,3746605
4327273823,6333578
4309627663,2970196
4294084981,7607739
4309180514,2912868
4258539294,4350739
4257026922,3778211
4273230452,6702047
4333334250,7414202
4260910172,4541703
4307816446,2591134
4286372856,2269339
4265007946,5566471
4331387056,7076144
4303087515,1726634
4303833332,1929092
4266968720,5579337
4304275216,1989200
4340482381,8478843
4319650834,4845866
4277679000,729199
4330732862,7143544
4309157576,2909392
4253243282,3303985
4336036471,7814376
4286196946,2285421
4340240800,8477349
4322614590,5397952
4312105781,3525616
4334151765,7529092
4336584092,7772690
4261031121,4543131
4320895633,5234560
4333846436,7357730
4269836771,6200687
4264732544,5217931
4326043013,6069158
4345773655,518592
4341842831,8593888
4309305663,2930980
4267231916,5779641
4291220091,7074365
4299901546,1196030
4313630381,3852554
4342665725,51850
4338712464,8183660
4310224170,3156134
4278283612,1036437
4280370640,1206065
4302217275,1599906
4317222442,4435378
4312659120,3608336
4286855370,2331443
4312323746,3556500
4314511482,3966906
4295045440,7845163
4270423765,6437615
4342523883,197584
4262640056,4748037
4326370226,6116802
4285383255,2120057
4262457905,5026401
4277112416,771871
4313268901,3697806
4327293375,6336172
4314322261,3936676
4318029623,4640354
4270538484,6191033
4291373601,7446791
4277625004,685887
4271003866,6520045
4262757181,5035259
4294494864,7795659
4323757233,5668326
4342091036,8631538
4324189424,5725598
4339767994,8464863
4329150416,6591634
4268889940,6178105
4331291241,7051164
4323327713,5629480
4337492574,8140094
4341386103,8573392
4312921631,8051455
4257516653,3876555
4315791826,4139756
4258470031,4067203
4265468793,5373099
4296433153,8299847
4292596383,7329765
4257033616,3821139
4251762955,2835107
4325343293,5889568
4328788251,6550592
4295632235,7892501
4322977164,5451880
4281993730,1598125
4264389091,5194645
4264385392,5283195
4334848206,7610614
4327770683,6399034
4290894392,7304611
4340766640,8502643
4322049642,5316544
4292728366,7469895
4322570346,5391746
4328369953,6664254
4332060810,7123250
4315974036,4150514
4259532826,4231319
4306516502,2420832
4316859805,4554918
4323962624,5695238
4311275393,3308432
4304864174,2087890
4339221961,8332392
4267302970,5597083
4300532703,1260732
4270934415,6476873
4326259335,6101358
4296920961,8361485
4305391635,2163772
4325830401,6040958
4267244542,5612469
4270792374,6277497
4262751356,4881179
4321980224,5307964
4305318695,2154354
4304118346,1966588
4271736324,6552723
4308047774,2736208
4291650322,7418981
4292121805,7389515
4293217412,7470937
4342277310,8668407
4279981576,1033119
4295477616,8137537
4336244242,7787940
4339482792,8451321
4265383581,5476889
4311576242,3346128
4342820436,8657061
4294472862,7778041
4300485335,1254698
4284074594,1858271
4345292335,396242
4324547570,5952764
4267958111,5802357
4256935756,3806147
4277839215,875555
4295746221,7849987
4309808086,2986202
4316704674,4363940
4261922766,4821655
4321640002,5270974
4255917761,3713829
4263045054,4900279
4273322992,6771489
4330426203,6882118
4308797732,2854516
4288084990,6913339
4324435102,5763246
4337137792,8296218
4342038466,8587398
4314678163,3995860
4305048683,2116984
4280513263,1244547
4334406565,7552994
4297879283,691666
4273986522,25683
4283061322,1920437
4265246355,5222381
4303140166,1733328
4253041844,3146953
4274287835,180701
4277350070,717023
4272560854,6695683
4320687770,5230432
4274131433,125901
4257901675,3932541
4286898593,2345155
4314026146,3895798
4345059320,319368
4299328434,988266
4284322243,2077061
4292228360,7194945
4297086555,8386695
4307444142,2554382
4322617143,5398458
4324398341,5757984
4320265375,4995874
4255457511,3500833
4253171160,3134099
4262279641,4827519
4286468933,2298237
4284870041,2033085
4321509846,5151838
4277838703,810579
4270527914,6689715
4280591733,1365239
4320878925,5079056
4268555900,6614169
4270809211,6408583
4332602750,7141522
4260282445,4344977
4264609635,5205181
4323816372,5676652
4325073395,5857980
4305697104,2313120
4304592983,2041302
4284618122,1848193
4319501723,4923954
4259010081,4141067
4270684762,6260265
4288847371,6963845
4335715926,7695816
4337409952,8103318
4311462606,8046247
4262827063,4865329
4263592911,5040403
4340504114,8432270
4298277933,837028
4280129490,1088073
4338104186,8145230
4330030482,6818032
4270590726,6438463
4292151990,7340729
4285745575,2186689
4297081854,8385969
4273567373,71211
4254900322,3333461
4304365391,2002942
4345225371,569212
4278305975,765555
4290655434,7504327
4271771545,6537907
4312393330,3565462
4339009555,8427273
4335500481,7838444
4280668534,1159379
4256781546,3775715
4304859101,2086908
4315487201,4108834
4259502030,4286109
4302596045,1654764
4284981750,1968405
4255260925,3482997
4267029760,5764083
4325043026,5854006
4252701946,3078215
4279762793,1264807
4286060542,2189299
4318824731,4896756
4299117546,955312
4270181193,6154763
4292305334,7282479
4279329600,1263981
4323371275,5633258
4343305503,142088
4304049293,1957136
4267478040,5670755
4268890172,6024301
4263663972,5189457
4270331903,6340393
4263192986,5171245
4303852663,1931144
4312289446,3390814
4268788845,5940683
4334783110,7747648
4300704450,1285902
4261757441,4856911
4307731665,2701278
4296830204,8347817
4320455635,5022386
4343169574,127592
4281872980,1760633
4301757482,1442522
4302283484,1608166
4270967746,6425579
4301241475,1372506
4262100920,4824459
4259392104,4255011
4308748146,2845708
4277635736,740145
4300141731,1215010
4265469375,5425023
4292779901,7479639
4255493130,3647371
4324313000,5745210
4331751395,7008258
4280155386,1189445
4259025223,4192959
4253808101,3245011
4284454904,1947121
4314408000,3948914
4311205065,3450052
4278193496,1129707
4256308700,3686167
4272876101,68685
4260161441,4410285
4330016471,6815382
4318156102,4505494
4260881450,4962617
4311146663,3291312
4252223080,3038261
4295596443,7988469
4275164423,262327
4263748473,5365253
4308190390,2611496
4343748021,10462
4325836712,6041930
4295489704,8234427
4272993082,6699811
4319789062,4943462
4281370365,1439419
4258629594,4173093
4305990124,2343138
4258085263,4186163
4297131226,586630
4313740513,3865500
4315889723,4255854
4308666025,2832370
4342212475,8579637
4260299680,4645211
4306632982,2439906
4342021235,8587275
4327923832,6422428
4334003052,7385382
4251900424,2822021
4324110674,5713816
4301574196,1418456
4283046412,1593155
4269258932,5975699
4251041502,2828457
4297045852,8379951
4264652906,5366881
4320863256,5077076
4344268666,299708
4313659302,3856210
4289262471,7091919
4334913763,7763354
4334424124,7730128
4270259151,6220457
4337686264,8046876
4255016964,3410775
4326979716,6303370
4297246085,605440
4275980144,290153
4263389126,5138931
4257584833,3895361
4306380610,2398810
4264277205,5295371
4310446232,3429530
4324055842,5706094
4290368633,7095557
4330847441,6942552
4314948901,4036864
4301734975,1439970
4305799982,2321672
4270950891,6330501
4297272545,609988
4265326693,5310335
4311132114,3289954
4295861802,8249577
4295672146,7820155
4320574031,5038972
4295847323,8152381
4305686453,2197468
4291613885,7519655
4262775171,4913813
4259298013,4108993
4270253131,6220273
4274201186,75421
4302573833,1651614
4292647811,7377737
4293332120,7500361
4273208914,6849421
4332709474,7264034
4335418054,7722958
4301389481,1396108
4268308634,5839529
4341860946,8615986
4308522584,2809154
4321611173,5269022
4309690755,3090840
4285539145,2169743
4270834002,6316407
4329518712,6742234
4270893734,6377287
4260235000,4377261
4267875415,5949815
4277694352,775203
4325240010,5878214
4324662226,5800442
4311135754,3447666
4327590444,6230898
4327721296,6392308
4324733685,5810372
4339511956,8451406
4326923300,6191348
4273978925,160517
4252037904,3026935
4246297672,2497607
4299782023,1188852
4297487434,1155760
4271348605,6479541
4271810745,6553385
4309877250,3110176
4287105211,2417299
4294897983,7954475
4315124586,4061924
4266652504,5487991
4267346576,5716595
4281089772,1368717
4339120520,8260916
4303317465,1755894
4278522452,801085
4321985463,5308608
4324287166,5740422
4254168925,3402423
4326691305,6161916
4306024332,3039814
4313286121,3700636
4285528435,2070667
4255991902,3799077
4323867914,5945102
4313052413,3667220
4256526853,4056507
4315806062,4245936
4252318884,2892559
4337560511,8220186
4311329094,4535298
4258098913,4048003
4273078504,6700747
4289077483,7043873
4315100241,4208862
4278842330,1022287
4276469050,572991
4285858150,2105569
4342302753,8617874
4301208004,2638332
4305231114,2642286
4254415351,3709853
4270865723,6476541
4297045196,8379819
4301756815,1442388
4275183673,458901
4287459901,7283309
4337555913,8064694
4303451810,1771180
4310527616,3198582
4267557792,5963983
4321034443,5098092
4321202115,5119008
4264194141,5192699
4252765591,3212279
4291529885,7667593
4310846595,3438428
4332159064,7259264
4319214266,4806194
4260032372,4342107
4277767406,721507
4258133891,4063945
4324595354,5789908
4299733992,1187650
4301867990,1851992
4261105601,4630487
4275311876,389323
4312057654,3518686
4324835421,5826162
4334670476,7866956
4315608124,4122770
4338729625,8243636
4275112774,278559
4329887612,6794608
4309871322,3109794
4323495536,5642496
4336737090,7973742
4304600580,2042602
4280503920,1253251
4258187043,4115081
4295264525,7802757
4277079656,625459
4297014503,8375505
4311245326,3305102
4298736120,895816
4303240756,1879374
4285707860,6952101
4315673095,4129084
4277169772,579293
4345562233,469718
4303022662,1868316
4298140501,718686
4319543196,4926732
4306058562,2350796
4291586600,7103923
4332049536,7228854
4313483440,3721722
4279497736,1149559
4290743214,7185601
4331927390,7106076
4296700026,8189633
4304012414,1813088
4277290835,737061
4275313803,300325
4250685202,2700235
4254359885,3403785
4337911373,8376104
4318476772,4702568
4250117605,3141443
4301644115,1427042
4336077012,8247000
4326581022,6149294
4287002473,6892329
4324479423,5770722
4326171636,6088340
4274388856,366321
4340740364,8514597
